Price,Bed,Bath,Toilet,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
33000000,3,3,3,Blocks of flats,surulere,sale,0,1,0,1,0,0,0,0,0
33000000,3,2,3,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
37000000,3,3,4,Mini flat,surulere,sale,0,1,0,0,0,1,0,1,0
20000000,1,1,1,Mini flat,surulere,sale,0,1,0,0,0,1,1,1,0
25000000,3,2,2,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
48000000,3,3,3,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
42000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
45000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
35000000,3,3,3,Blocks of flats,surulere,sale,0,1,0,0,0,0,0,0,0
12000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,3,3,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
40000000,3,3,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
85000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,1,0,0,0
50000000,3,3,3,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
35000000,3,3,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,1,1,1,Mini flat,surulere,sale,0,1,0,0,0,0,0,0,0
58000000,4,4,4,Massionette house,surulere,sale,0,1,1,0,0,0,0,0,0
33000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
37000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
26500000,2,2,3,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
16000000,1,1,2,Self contain,surulere,sale,0,1,0,0,0,1,1,1,0
26500000,2,4,4,Penthouse flat,surulere,sale,0,1,0,1,0,1,1,1,0
85000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,1,0,0,0
33000000,3,3,3,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
35000000,3,3,3,Blocks of flats,surulere,sale,0,1,0,0,0,0,0,0,0
75000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
20000000,2,2,3,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
37000000,2,2,3,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
45000000,4,4,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
35000000,3,3,3,Blocks of flats,surulere,sale,0,1,0,0,0,0,0,0,0
95000000,5,3,3,Detached duplex,surulere,sale,0,0,0,1,0,0,0,0,0
80000000,7,3,3,Detached duplex,surulere,sale,1,1,0,1,0,0,0,0,0
70000000,4,3,3,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
25000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,4,Terraced duplex,surulere,sale,1,0,0,1,0,1,1,0,0
40000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
85000000,5,4,4,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
75000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,2,2,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,1,1,1,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
29000000,3,0,0,Flat / apartment,surulere,sale,1,1,0,0,0,0,0,0,0
20000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,2,0,0,Flat / apartment,surulere,sale,0,0,1,0,0,0,0,0,0
60000000,4,4,5,Flat / apartment,surulere,sale,0,0,1,0,0,0,0,0,0
30000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
110000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,1,0,0
50000000,5,0,0,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,4,4,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,4,Semi detached bungalow,surulere,sale,0,0,0,1,0,0,0,0,0
80000000,10,8,8,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
16000000,1,1,1,Mini flat,surulere,sale,0,0,1,0,0,0,0,0,0
45000000,3,3,4,Terraced duplex,surulere,sale,0,1,0,1,0,0,1,0,0
85000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,7,7,8,Detached duplex,surulere,sale,1,1,0,0,0,0,0,0,0
16000000,1,0,0,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,5,5,6,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
42000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,1,0
75000000,3,3,3,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
60000000,4,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,4,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
32000000,5,4,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,5,6,6,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,1,0
25000000,2,3,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,1,1,2,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
22000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
10000000,1,1,2,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
42000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,5,5,6,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,5,5,6,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Semi detached duplex,surulere,sale,1,0,0,0,0,0,1,0,0
90000000,4,0,0,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
60000000,4,0,0,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
65000000,3,0,0,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
10000000,1,1,2,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
70000000,10,10,10,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Detached bungalow,surulere,sale,1,0,0,0,0,0,0,0,0
45000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,5,5,6,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
12000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,3,4,Detached bungalow,surulere,sale,1,0,0,0,0,0,0,0,0
60000000,3,2,2,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,4,4,4,Blocks of flats,surulere,sale,0,1,0,0,0,1,1,1,1
45000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,1
40000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,1,1,1,Mini flat,surulere,sale,0,0,0,1,0,0,0,0,1
20000000,3,3,3,Mini flat,surulere,sale,0,0,0,1,0,0,0,0,1
16000000,2,2,2,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,1
30000000,3,4,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
48000000,4,5,5,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
22000000,1,2,2,Detached bungalow,surulere,sale,0,0,0,1,0,0,0,0,0
45000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,1,0,0,0,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,1,0,1,1
20000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
33000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,1,1,1,1
90000000,6,6,7,Detached duplex,surulere,sale,0,1,0,0,0,0,1,0,0
90000000,2,2,0,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
30000000,4,0,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,2,3,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
60000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
28000000,2,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,2,2,2,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
27000000,2,2,3,Flat / apartment,surulere,sale,0,1,0,0,1,0,0,0,0
35000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
20000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,6,5,5,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
25000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
40000000,3,3,3,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
29000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
40000000,2,2,3,Flat / apartment,surulere,sale,1,1,0,0,0,0,1,1,1
15000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,4,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
85000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,4,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
20000000,4,2,2,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
28000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
5000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,0,0,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,3,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
40000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,2,2,3,Flat / apartment,surulere,sale,1,1,0,0,0,0,0,1,1
100000000,6,5,5,Detached duplex,surulere,sale,1,0,0,0,0,0,1,0,0
50000000,4,4,4,Terraced duplex,surulere,sale,1,0,0,0,0,0,0,0,0
80000000,3,2,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
65000000,10,10,11,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,10,10,10,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
55000000,3,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,4,4,6,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
60000000,4,4,3,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
32000000,3,0,0,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,4,6,6,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
65000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
10000000,1,1,1,Mini flat,surulere,sale,0,1,0,1,0,0,0,0,0
12500000,2,2,3,Mini flat,surulere,sale,0,0,0,1,0,0,0,0,0
12500000,2,2,2,Penthouse flat,surulere,sale,0,0,0,1,0,0,0,0,0
25000000,2,2,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,1,0,0
55000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
38000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,1
65000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,5,5,Terraced duplex,surulere,sale,1,0,0,0,0,0,1,0,0
33000000,3,3,3,Blocks of flats,surulere,sale,1,1,0,0,0,0,0,0,0
50000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
24000000,2,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,3,4,Semi detached bungalow,surulere,sale,0,0,0,1,0,0,0,0,0
45000000,10,10,10,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
85000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,8,4,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,4,4,5,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
22000000,2,2,2,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Flat / apartment,surulere,sale,1,0,0,0,0,0,1,0,0
70000000,4,4,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,4,4,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
16000000,2,2,2,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,1,0,0
80000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,2,2,Semi detached bungalow,surulere,sale,0,1,0,0,0,0,0,0,0
40000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
42000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,3,3,0,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
12000000,9,9,2,Terraced bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
30000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
28000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,1,0,0
50000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
80000000,3,2,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
3000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
31000000,3,0,0,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,2,3,Flat / apartment,surulere,sale,0,1,0,0,1,0,0,0,0
28000000,3,3,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
39000000,2,2,3,Flat / apartment,surulere,sale,0,1,0,1,0,0,1,0,0
45000000,3,3,4,Terraced duplex,surulere,sale,1,1,0,0,0,0,0,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,1,0,1,0,0,0,1,1
30000000,3,3,3,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
33000000,3,3,3,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
35000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
30000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,3,Flat / apartment,surulere,sale,0,0,1,0,0,0,0,0,0
14000000,3,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
14000000,3,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
33000000,3,2,3,Flat / apartment,surulere,sale,1,1,0,0,0,0,0,0,0
33000000,3,2,3,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
55000000,4,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
60000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
17000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
80000000,4,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
17000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
35000000,2,1,1,Detached bungalow,surulere,sale,1,0,0,0,0,0,1,0,0
35000000,3,3,3,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
12000000,10,10,10,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,7,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,2,2,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
90000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
11000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
36000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
45000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,6,6,7,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,2,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
62000000,4,5,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
46000000,10,10,10,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
22500000,2,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
28500000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
17000000,2,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
16000000,1,1,1,Mini flat,surulere,sale,1,1,0,1,0,1,0,1,0
27000000,3,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,6,7,6,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
42000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
900000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
43000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
700000,4,3,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
60000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,2,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
27000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
45000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,4,3,10,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
50000000,4,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
35000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
22000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
14000000,2,1,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,5,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
35000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,3,0,0,Flat / apartment,surulere,sale,0,1,0,0,0,1,0,1,1
35000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,4,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
13000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,2,2,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
50000000,4,3,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
50000000,10,2,2,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
38000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
38000000,2,3,3,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
60000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
60000000,3,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,2,2,3,Flat / apartment,surulere,sale,1,0,0,1,0,0,0,0,0
4900000,2,1,1,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
90000000,3,1,1,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
32000000,3,3,3,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
30000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,1,0,0
40000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
65000000,5,5,6,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
15000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
50000000,3,3,4,Flat / apartment,surulere,sale,1,0,0,0,0,0,1,0,0
